Operator,Well Name,Formation,Lateral Length,Stages,Township ,Range,Section,"Total Prop, lbs","Fluid, bbls",Date Fracd,Best1 Mo BOPD,Best3 Mo BOPD,Best6 Mo BOPD,Best9 Mo BOPD,Best12 Mo BOPD,Compl. Type,Latitude,Longitude,Fluid Type from DI,SPACING_CAPPED,12 month Cum Prod,pred_p12,pred_p9,pred_p6,pred_p3,pred_p1,frac_design,stage_length,ComplType_counts,ComplType_new
Operator 6,Well 6166,MBH,5142.0,24.0,158,94,15,655000.0,8566.0,2007-01-01,115.187376725838,98.9699758930528,77.9585798816568,67.5688509021842,60.7221126451896,No Data,48.514009067858,-102.81926478954,,660.0,8.63,25.721362528051827,67.77871712996499,77.58308291315839,94.65576196093538,122.26070298148068,3211.533971515293,214.25,565.0,No Data
Operator 12,Well 6167,MBH,4472.0,12.0,152,90,10,1738700.0,18007.1428571429,2007-06-24,1132.57725180802,758.30593907517,600.241069471839,528.833369859011,484.316787201403,P & P,48.0064305275435,-102.190547205534,,660.0,180.88,474.95876228706027,544.6769603253584,614.4380918158404,739.2598386936951,943.6625586245466,4055.3573978579834,372.6666666666667,3340.0,P & P
Operator 4,Well 6168,MBH,18884.0,1.0,153,92,25,1254000.0,21219.0,2007-01-01,727.317554240631,600.317773394696,492.044707429323,427.657243041858,388.091715976331,No Data,48.0508551846136,-102.460081700704,,660.0,133.95,356.15535849648023,436.1097362064035,496.27769135165437,605.1644037415341,746.4274497291138,2482.115085536547,18884.0,565.0,No Data
Operator 12,Well 6169,MBH,4438.0,1.0,153,89,20,1885950.0,18600.0,2008-04-13,642.2419460881,609.719482796406,543.754109138725,469.398787347505,411.7795310103,P & P,48.053437365571,-102.144548476257,,660.0,158.95,419.62654445231277,462.8276189934571,545.0087607343062,669.2283296635999,758.1598974556649,4258.596774193548,4438.0,3340.0,P & P
Operator 12,Well 6170,MBH,4805.0,1.0,153,90,27,2036047.0,20051.619047619,2008-04-03,958.842866535174,761.516546131931,633.021038790269,530.265176419023,460.793337716415,P & P,48.0389487000508,-102.22801423255,,660.0,169.88,447.2415406278942,518.1284407121974,616.1112515499733,779.9212534974567,947.6723884105224,4264.691733715848,4805.0,3340.0,P & P
Operator 12,Well 6171,MBH,4840.0,30.0,152,90,5,2039800.0,19535.0,2007-07-03,1099.30966469428,751.183431952663,596.471619548543,526.280224998174,479.558404558405,P & P,48.0218564145284,-102.229528960557,,660.0,175.93,462.49496172421533,539.3062749006202,611.4546395307749,734.5850599321268,934.7672507162366,4385.54389557205,161.33333333333334,3340.0,P & P
Operator 1,Well 6172,MBH,8742.0,22.0,156,91,35,665000.0,9938.0,2007-01-01,186.916502301118,153.4516765286,122.885163269779,104.56205712616,92.9870699101468,No Data,48.2846214925436,-102.348072646915,,660.0,35.02,98.46265059664006,103.95340336949532,120.36081900166212,149.6794760324569,189.86366956112195,2810.424632722882,397.3636363636364,565.0,No Data
Operator 12,Well 6173,MBH,4292.0,23.0,152,90,9,1789276.0,17665.0,2007-08-12,565.417488494411,475.465702388779,404.514573745343,358.386295565783,319.932062239754,P & P,47.9930585338072,-102.199949581677,,660.0,119.86,320.1701020156253,359.26563391392165,415.46933184731154,496.8314939522591,590.6911374511441,4254.1518256439285,186.6086956521739,3340.0,P & P
Operator 12,Well 6174,MBH,4572.0,8.0,156,92,17,1891720.0,27214.0,2009-07-03,328.53385930309,229.531010300241,191.392724085032,161.684564248667,143.222660530353,P & P (cmt.),48.3405435631096,-102.54594822976,,660.0,53.36,147.41981872329933,160.36391833004242,186.58132616561713,233.84685137633457,284.4082324156795,2919.535533181451,571.5,1503.0,P & P (cmt.)
Operator 12,Well 6175,MBH,4892.0,17.0,153,90,23,1803000.0,17661.0,2007-01-01,802.465483234714,656.432171816787,544.323909708525,490.86858061217,453.840674994521,No Data,48.0654016007479,-102.221753692512,,660.0,167.68,441.6892733531009,510.2826069427207,570.0834782221957,669.9345129750025,816.4624170422727,4287.752675386444,287.7647058823529,565.0,No Data
Operator 12,Well 6176,MBH,4815.0,1.0,153,89,29,1920842.0,20110.1904761905,2008-05-31,1088.36291913215,789.896997589305,630.818540433925,550.927752209803,476.640916063993,P & P,48.0386264201366,-102.1410967532,,660.0,184.29,483.5366539373163,536.0134628370577,640.2596833203503,777.1887285137826,983.1202640223898,4011.6658315850245,4815.0,3340.0,P & P
Operator 18,Well 6177,MBH,9067.0,1.0,156,94,32,289000.0,19362.0,2008-01-01,71.4661406969099,61.6809116809117,46.5866754328293,39.5536562203229,35.4125575279421,No Data,48.2846093754949,-102.794296788694,,660.0,13.29,38.904576686546605,39.450850710481006,45.27617424473515,56.361678581160035,76.06655148154978,626.8980477223428,9067.0,565.0,No Data
Operator 12,Well 6178,MBH,4933.0,24.0,153,90,26,2198000.0,24704.0,2007-01-01,1056.27876397107,851.336839798378,673.044049967127,584.951420848857,527.279202279202,No Data,48.0384457531019,-102.208458260149,,660.0,191.77,502.3297084943479,593.1761532534625,680.0345403031455,829.5870581230222,1059.8756510752144,3736.884715025907,205.54166666666666,565.0,No Data
Operator 12,Well 6179,MBH,4395.0,15.0,156,92,16,1804400.0,27743.0,2010-07-26,239.48060486522,194.477317554241,170.496383957922,148.111622470597,132.648476879246,P & P,48.3408153839193,-102.520857217012,,660.0,51.75,143.15430110964985,148.48297581481754,170.83221276455353,208.14729173606696,240.8298002510151,2731.672854413726,293.0,3340.0,P & P
Operator 12,Well 6180,MBH,5393.0,10.0,152,90,4,2135000.0,18220.0,2007-01-01,846.383957922419,572.627657243042,492.861056322595,446.047921688947,414.513477975016,No Data,48.0207252390819,-102.213068785075,,660.0,158.49,418.46264184204375,465.91164774858623,517.7446255242601,606.1754437679637,711.8766823465767,4921.514818880351,539.3,565.0,No Data
Operator 12,Well 6181,MBH,4558.0,8.0,153,89,19,625245.0,4948.0,2009-06-25,662.163050624589,520.764847687925,438.949156256849,396.424136167726,362.426035502958,P & P,48.0652597586786,-102.178736362727,,660.0,135.65,360.4860936687367,407.16766137464816,459.8324354816467,539.4321725478193,647.1805179630793,5307.253435731609,569.75,3340.0,P & P
Operator 12,Well 6182,MBH,4818.0,11.0,153,90,24,1691000.0,18149.0,2007-01-01,857.133464825772,749.046679815911,601.676528599606,534.76148732559,491.014683322376,No Data,48.0658240314865,-102.200149107339,,660.0,177.93,467.5325759496532,552.2370565286907,621.3656538877428,741.0401136279843,932.0987175183096,3913.27345859276,438.0,565.0,No Data
Operator 12,Well 6183,MBH,4569.0,24.0,152,90,12,1752960.0,18630.4761904762,2007-08-31,404.832347140039,386.631602016217,339.644970414201,302.041785375119,270.132040324348,P & P,47.9935560045341,-102.133205588465,,660.0,102.99,276.85001327781873,303.15736488205044,349.8061249604825,416.64888350479856,479.9706937622315,3951.8216951231957,190.375,3340.0,P & P
Operator 12,Well 6184,MBH,4749.0,30.0,153,89,32,1919000.0,17041.0,2007-01-01,914.365548980934,630.506245890861,515.264080648696,456.264153700051,412.313719044488,No Data,48.0238780210061,-102.14444841569,,660.0,151.49,400.7334692717557,463.43020397367906,529.6719658475932,633.9258655712822,784.10212139088,4729.652015726777,158.3,565.0,No Data
Operator 18,Well 6185,MBH,11639.0,1.0,156,91,19,994000.0,11910.0,2006-01-01,264.266929651545,183.596318211703,152.870918255534,136.613339177442,122.961867192636,No Data,48.3266486094297,-102.437250954352,,660.0,43.06,120.03065866928767,137.60229713805185,157.4968609658019,186.48746311209172,227.30818391500068,3505.2896725440805,11639.0,565.0,No Data
Operator 12,Well 6186,MBH,4405.0,24.0,153,89,30,1981000.0,17558.0,2007-01-01,1106.34451019066,766.326977865439,612.962962962963,549.163561984075,505.325443786982,No Data,48.051489764421,-102.174871916921,,660.0,192.45,504.0366368220499,568.391242376198,638.1976612346731,755.0387226840622,953.6804043909724,4738.694612142613,183.54166666666666,565.0,No Data
Operator 12,Well 6187,MBH,5597.0,30.0,152,90,1,2183000.0,21392.0,2007-01-01,782.478632478632,604.16392724085,498.685075608153,453.068156914311,416.951566951567,No Data,48.0220581099051,-102.148157998899,,660.0,161.59,426.3036341870408,468.6619960139532,525.9405074652841,613.388772096572,751.2270079369624,4285.994764397906,186.56666666666666,565.0,No Data
Operator 18,Well 6188,MBH,8494.0,1.0,155,94,33,565000.0,16014.0,2007-01-01,40.8941485864563,38.7354810431733,32.8018847249616,28.5448170063555,25.0931404777559,No Data,48.1991742242682,-102.782535321097,,387.74584,8.3,24.778002258927472,27.919830447118862,32.613371134089206,39.587435895971886,47.68956435568221,1481.828400149869,8494.0,565.0,No Data
Operator 12,Well 6189,MBH,4490.0,12.0,152,90,8,1271600.0,14771.4285714286,2008-09-10,900.624589086127,694.59785229016,530.780188472496,461.140331653152,421.57845715538,P & P,47.9937329473571,-102.220919953377,,660.0,159.49,420.99268599708773,473.8816368925182,535.3653944831617,653.1504874728582,864.1085022887594,3615.5744680850994,374.1666666666667,3340.0,P & P
Operator 12,Well 6190,MBH,5213.0,1.0,152,90,6,4068000.0,39409.0,2008-01-01,927.251808021039,770.611439842209,654.394039009424,595.71553802323,537.853385930309,No Data,48.0082353416574,-102.241853398549,,660.0,202.67,529.6610255655892,605.1153238781811,692.6209779048396,806.4410345832111,959.0316219917047,4335.456367834759,5213.0,565.0,No Data
Operator 12,Well 6191,MBH,4666.0,18.0,153,89,31,1712000.0,17693.0,2007-01-01,813.116370808678,663.587552049091,554.963839579224,495.97121776609,449.841113302652,No Data,48.0238152337836,-102.165639720508,,660.0,173.03,455.1861770087789,505.76943977976225,576.0438210728464,683.1220703989202,825.3944592417813,4063.980105126321,259.22222222222223,565.0,No Data
Operator 12,Well 6192,MBH,4471.0,26.0,154,90,3,1910795.0,20059.0,2007-12-01,1285.79881656805,1131.16370808678,991.031119877274,867.517714953612,772.783804514574,P & P,48.1836409326392,-102.229992649051,,660.0,285.59,735.7827821588106,870.5661386713638,1010.8200017098889,1224.8385937993507,1409.6912541438394,4000.8669425195676,171.96153846153845,3340.0,P & P
Operator 12,Well 6193,MBH,4608.0,8.0,153,90,33,620000.0,0.0,2009-01-01,635.075608152531,569.526627218935,508.442910365987,470.797720797721,442.203594126671,No Data,48.0361888034061,-102.263650056356,,660.0,165.56,436.33603664834357,497.1515496763418,546.6423869396605,625.4756350566089,708.0076944134331,inf,576.0,565.0,No Data
Operator 30,Well 6194,MBH,8574.0,1.0,151,93,20,511700.0,19309.6904761905,2008-11-17,586.127547666009,518.178829717291,444.964935349551,390.58368032727,353.585908393601,Sleeves,47.8782362134441,-102.614987302049,,660.0,38.29,107.25721767310208,397.200724873609,453.01912519385354,546.8770303128284,643.9551844999891,1112.9852146775538,8574.0,4244.0,Sleeves
Operator 4,Well 6195,MBH,7719.0,10.0,153,91,27,1951000.0,0.0,2008-01-23,748.61932938856,594.170501862809,506.180144641683,457.06041347067,426.966907736138,Sleeves,48.0498678563237,-102.373694573494,,660.0,143.71,380.98861093351724,479.9606627347091,530.6016554816301,622.6726405039392,738.7565914992392,inf,771.9,4244.0,Sleeves
Operator 18,Well 6196,MBH,9400.0,1.0,156,91,14,289000.0,17504.0,2008-01-01,191.321499013807,182.347140039448,165.08875739645,155.40945284535,150.194499232961,No Data,48.3399083293673,-102.351351128042,,660.0,52.73,145.75135036728292,168.19908990026147,179.29913040751353,201.5001504830583,225.75603510543266,693.4414990859233,9400.0,565.0,No Data
Operator 18,Well 6197,MBH,8885.0,25.0,156,94,33,1700986.0,23207.0,2009-01-25,194.247205785667,167.258382642998,144.417050186281,126.053765797356,111.4946307254,Sleeves,48.2850898005653,-102.776438397917,,660.0,41.29,115.29807250282026,124.72552666513651,145.25587336035537,176.1046261415135,207.01081959050552,3078.4423665273407,355.4,4244.0,Sleeves
Operator 30,Well 6198,MBH,8932.0,1.0,151,93,22,536880.0,21208.3095238095,2008-09-18,499.802761341223,441.288625904011,380.719921104536,346.329169406092,317.515888669735,Sleeves,47.878323042105,-102.564765388153,,660.0,54.13,149.45794523106468,356.54262723586197,401.4127640972907,467.4086556191987,548.0840651371382,1063.2134529480259,8932.0,4244.0,Sleeves
Operator 4,Well 6199,MBH,18283.0,17.0,153,92,24,2198000.0,20000.0,2008-01-01,711.341222879684,621.542844619768,543.912995836073,488.826795237052,449.213784790708,No Data,48.0655023917434,-102.45961596134,,660.0,168.85,444.64244513070304,505.0615657414845,567.6985873813875,669.4252456447175,772.9152641762637,4615.8,1075.4705882352941,565.0,No Data
Operator 50,Well 6200,MBH,4465.0,6.0,153,92,36,1685778.0,0.0,2008-01-10,381.689677843524,327.690116151655,267.050186280955,223.610197969172,195.975783475783,Sleeves,48.0362597120763,-102.458872800944,,660.0,71.65,195.53600618750264,219.67979976892963,258.5241210118688,327.0460379105934,406.5572294793535,inf,744.1666666666666,4244.0,Sleeves
Operator 29,Well 6202,MBH,3643.0,1.0,154,91,36,0.0,0.0,2007-01-01,810.913872452334,688.176638176638,588.697129081744,528.95390459493,490.127109357879,No Data,48.1112972444935,-102.329351433135,,660.0,174.2,458.1355026136923,551.2352062700501,614.5789435452998,724.9439815095548,856.0915751357388,,3643.0,565.0,No Data
Operator 12,Well 6203,MBH,4712.0,1.0,152,90,15,1960700.0,19504.7619047619,2008-03-21,872.386587771203,760.596099057637,631.404777558624,524.348016655709,449.550734166119,P & P,47.9910055045612,-102.1913731597,,660.0,170.56,448.95708854290564,505.44177711683244,609.1968318095038,777.9160358827621,946.522806391252,4222.015136718751,4712.0,3340.0,P & P
Operator 12,Well 6204,MBH,4951.0,10.0,154,90,2,1948000.0,18980.0,2007-01-01,1020.7100591716,968.233618233618,863.949156256848,772.255095332018,702.224413762875,No Data,48.183396595611,-102.208372136818,,660.0,266.47,688.5064094946632,790.8046651224406,899.2195485303735,1066.7525791930611,1205.9662082182072,4310.642781875659,495.1,565.0,No Data
Operator 12,Well 6205,MBH,4416.0,1.0,153,90,15,1730250.0,16750.0,2008-05-20,1008.97435897436,894.795090948937,756.15275038352,640.682299656659,567.696690773614,P & P (cmt.),48.078870856718,-102.244075790681,,660.0,219.59,571.9672884300695,638.8155323396693,745.2143119822999,932.7838322018969,1114.179204067484,4338.537313432836,4416.0,1503.0,P & P (cmt.)
Operator 27,Well 6206,MBH,3458.0,20.0,153,89,18,414000.0,7309.52380952381,2007-11-17,569.296515450362,503.681788297173,431.618452772299,387.201402586018,350.723208415516,,48.0803146955557,-102.173415278176,,660.0,132.98,353.6832681933005,393.97332219456,449.0737231548811,530.3609872278374,625.8752667999248,2378.8143322475566,172.9,,No Data
Operator 18,Well 6207,MBH,9201.0,24.0,156,94,32,1443000.0,16647.0,2008-01-01,153.155818540434,138.593030900723,118.830813061582,104.134706698809,92.3241288625904,No Data,48.2846302147182,-102.794835456585,,660.0,34.26,96.41386347603645,103.20960699038181,119.86607510450244,144.70720596585124,171.41630743162227,3640.655974049378,383.375,565.0,No Data
Operator 12,Well 6208,MBH,4308.0,26.0,154,90,9,2624300.0,25652.9761904762,2007-12-19,1232.97172912558,1106.43217181679,959.533201840894,886.690043100299,780.4624150778,P & P,48.1803334921917,-102.265664418955,,660.0,293.2,754.5622246183082,879.2477991571515,1033.289228334221,1185.6422156004546,1378.7601376997955,4296.600877091211,165.69230769230768,3340.0,P & P
Operator 41,Well 6209,MBH,4505.0,1.0,154,89,26,1832934.0,24197.0,2008-01-25,113.116370808679,95.2224413762875,73.422090729783,61.8964131784644,54.5529257067719,P & P,48.1380222971046,-102.085354690367,,660.0,20.3,58.386415497365014,60.86899882112813,71.03411683616635,89.11034430077478,117.6148844701812,3181.5195272141173,4505.0,3340.0,P & P
Operator 30,Well 6210,MBH,8733.0,1.0,151,93,28,524020.0,20695.4047619048,2008-08-07,725.641025641026,646.362042515889,546.219592373438,476.517641902257,400.621849660311,Sleeves,47.8745248805934,-102.591525813712,,660.0,39.29,109.94032029205526,450.2419705228821,553.3222029502134,672.2839676440962,803.892496909767,1063.4650664341154,8733.0,4244.0,Sleeves
Operator 12,Well 6211,MBH,4454.0,1.0,152,90,14,1818209.0,18597.4761904762,2008-01-28,507.922419460881,417.455621301775,358.952443567828,321.013222295274,290.792789831251,P & P,47.9903840099496,-102.169456573471,,660.0,115.05,307.8461610180448,326.43105956535163,371.9079354922628,440.5037108826377,518.3794881046119,4106.190389376949,4454.0,3340.0,P & P
Operator 27,Well 6212,MBH,3739.0,1.0,153,89,27,619220.0,21102.5,2008-03-10,215.220249835634,192.855577470962,158.497698882314,132.734312221492,114.918912995836,OH,48.0382217665565,-102.101366017102,,660.0,44.76,124.56845490133504,128.5702354856729,152.9995160757287,193.40037612884197,238.8143170736619,1232.4245942423884,3739.0,687.0,OH
Operator 12,Well 6213,MBH,4086.0,15.0,152,89,18,1699202.0,16422.0,2010-10-23,104.339250493097,90.9598948060486,74.4795090948937,65.2567755131858,59.3551391628315,P & P,47.9912344889613,-102.126971772251,,660.0,23.81,68.02855985747951,66.24742745505547,74.91333864123585,90.40272709882692,112.33140857517743,4345.785166240409,272.4,3340.0,P & P
Operator 12,Well 6214,MBH,3537.0,1.0,152,89,7,1970400.0,19373.8095238095,2008-03-26,171.104536489152,152.235371466141,125.021915406531,110.479216889473,99.8548104317335,P & P,47.9933184971619,-102.113631975674,,660.0,37.33,104.67869346625136,111.65986991195399,127.21229408588029,152.30046006484505,188.3533469346015,4271.581172422273,3537.0,3340.0,P & P
Operator 18,Well 6215,MBH,8885.0,1.0,156,92,36,303000.0,14405.0,2007-01-01,144.477317554241,124.534297611221,105.270655270655,96.1246256118051,87.790379136533,No Data,48.2845900502223,-102.441222568236,,660.0,32.98,92.9589718922072,98.12342574744311,110.5950131528874,128.08582518423114,153.968619553746,883.4432488719195,8885.0,565.0,No Data
Operator 12,Well 6216,MBH,4310.0,1.0,153,90,22,1802336.0,18295.1428571429,2008-03-14,851.512163050625,801.829936445321,667.619986850756,576.371539192052,511.091935130397,P & P,48.0651292701981,-102.24354017623,,660.0,198.97,520.3904530077576,574.9010087673298,670.0030730189179,822.8549329576347,998.0261767587729,4137.607046366708,4310.0,3340.0,P & P
Operator 4,Well 6217,MBH,7625.0,7.0,153,91,22,1900000.0,0.0,2007-01-01,675.739644970414,604.963839579224,504.684418145957,452.549492293082,421.501753232522,No Data,48.0647707916772,-102.369314708906,,660.0,145.48,385.4845205496927,473.7951047378862,525.3349593245126,620.8198615915793,752.2252205158054,inf,1089.2857142857142,565.0,No Data
Operator 37,Well 6218,MBH,5076.0,24.0,153,92,22,837000.0,8286.0,2007-01-01,276.166995397765,229.541968003506,198.959018189787,173.661333917744,155.736357659435,No Data,48.066074311352,-102.492121722152,,660.0,58.39,160.71247564275924,174.4281468059435,200.4846940405826,243.1572803818651,284.4218588922043,4242.577842143374,211.5,565.0,No Data
Operator 4,Well 6219,MBH,5304.0,5.0,153,89,16,1270000.0,12813.0,2007-01-01,324.91781722551,308.601797063335,277.547666009204,255.358316896778,239.595660749507,No Data,48.0801810783772,-102.133406251498,,660.0,85.63,231.96016420658216,268.7710355406344,295.4548032636246,339.9933939938285,382.79196160928626,4162.959494263639,1060.8,565.0,No Data
Operator 12,Well 6220,MBH,3922.0,1.0,152,90,13,2024300.0,19821.4285714286,2008-02-07,387.771203155819,321.553802323033,275.312294543064,234.330484330484,211.302870918256,P & P,47.9914387997966,-102.147856574053,,660.0,79.63,216.36040377002675,236.92530313363778,270.99121359174535,337.23604601184053,398.9168600542247,4289.327567567561,3922.0,3340.0,P & P
Operator 4,Well 6221,MBH,8482.0,8.0,153,92,34,1963740.0,21374.0,2008-03-19,335.207100591716,310.94674556213,285.535831689678,260.888304478048,243.973263204032,OH,48.0369616629375,-102.503599931486,,660.0,78.5,213.41707599126093,273.69962586316626,301.89030560281844,349.84811645461605,385.7111814813129,3858.7573687657905,1060.25,687.0,OH
Operator 50,Well 6222,TFH,4833.0,9.0,153,92,3,1541864.0,0.0,2006-12-01,215.877712031558,192.483015559939,161.993206223975,145.412374899554,133.371685294762,Sleeves,48.097690079985,-102.483945894156,,660.0,48.05,133.33029657704446,149.29545222007772,167.70115667875424,197.69573028592447,238.35130928197225,inf,537.0,4244.0,Sleeves
Operator 12,Well 6223,MBH,4460.0,11.0,152,90,22,1980548.0,19343.9285714286,2008-10-25,687.475345167653,462.941047556432,370.726495726496,333.713200379867,305.793885601578,P & P,47.9641482135307,-102.174837993458,,660.0,122.36,326.56729481466647,343.33310612926607,386.70769507136004,455.0552529363988,575.0758702050299,4300.213149197785,405.45454545454544,3340.0,P & P
Operator 12,Well 6224,MBH,4609.0,1.0,152,90,18,1864134.0,21382.7619047619,2008-05-27,738.921761998685,576.660092044707,494.039009423625,436.993206223975,393.477427131273,P & P,47.9909748472224,-102.255491838742,,660.0,143.26,379.8452165416937,442.18386416602794,507.17465533921165,607.6343476274002,716.9078467319084,3661.5301778468643,4609.0,3340.0,P & P
Operator 12,Well 6225,MBH,4534.0,1.0,154,90,14,1872975.0,19542.9285714286,2008-05-17,1711.1768573307,1264.74906859522,1073.67411790489,939.349112426036,854.399517861056,P & P,48.1540673303547,-102.208040740404,,660.0,327.21,838.2492055878773,962.8586288342683,1095.0178225929499,1327.7211847930475,1576.8040277835375,4025.238577344375,4534.0,3340.0,P & P
Operator 27,Well 6226,MBH,3620.0,7.0,153,89,20,671540.0,19206.8095238095,2008-04-02,684.582511505588,476.364234056542,404.037913653298,355.891591789028,317.702169625246,OH,48.0658912946342,-102.146545243423,,660.0,116.97,312.76801248623553,356.75256159849243,412.5607033987363,496.241967674593,591.8114503374487,1468.4729374254684,517.1428571428571,687.0,OH
Operator 27,Well 6227,MBH,3647.0,4.0,154,89,31,647696.0,14796.5,2008-05-16,486.587771203156,450.372561911023,403.139381985536,369.716560742202,334.097633136095,OH,48.123787292008,-102.173517763022,,660.0,125.18,333.7768049134418,375.2315887146966,428.6809836996053,495.13068996714395,559.4074878819272,1838.4909944919407,911.75,687.0,OH
Operator 4,Well 6228,MBH,9473.0,10.0,153,91,29,1069000.0,0.0,2008-07-26,574.424720578567,522.485207100592,444.258163488933,407.169990503324,365.647600262985,Sleeves,48.0505918310667,-102.416746602496,,660.0,141.03,374.1768456626089,410.800083681569,472.36974681166964,546.0023246200805,649.3262167242473,inf,947.3,4244.0,Sleeves
Operator 12,Well 6229,MBH,4759.0,1.0,152,90,16,1899000.0,18824.0,2008-01-01,1344.97041420118,872.090729783037,716.031119877274,615.808313244211,536.385053692746,No Data,47.9912826408859,-102.212735338184,,660.0,197.31,516.2288978840292,603.4573982444839,716.1188584807511,882.9540058383002,1085.8075988273495,4237.037824054399,4759.0,565.0,No Data
Operator 18,Well 6230,MBH,11313.0,1.0,156,91,3,300220.0,14313.0,2008-02-18,259.368836291913,215.461319307473,198.668639053254,188.030535466433,175.25476660092,Sleeves,48.3567092739028,-102.369481198485,,660.0,65.9,180.4715100346225,196.37307609240816,217.17259516199752,242.79991863541298,266.9138123180927,880.9641584573466,11313.0,4244.0,Sleeves
Operator 12,Well 6231,MBH,4720.0,1.0,153,89,21,1812000.0,18161.0,2008-01-01,786.028928336621,570.129300898532,468.151435459128,411.984074804588,368.507560815253,No Data,48.0651593170832,-102.134235336224,,660.0,141.26,374.7616474640853,414.02488218630936,477.98701436199855,575.5780922472055,708.7596119292136,4190.518143274049,4720.0,565.0,No Data
Operator 12,Well 6232,MBH,4710.0,1.0,154,90,23,2056353.0,19782.4285714286,2008-07-24,1262.26166995398,1022.93447293447,885.223537146614,806.490612900869,742.81996493535,P & P,48.1397931040519,-102.208110500403,,660.0,275.98,712.0380128344531,836.6911646531744,939.3179273925296,1093.2065390698356,1274.3504009908565,4365.835351719052,4710.0,3340.0,P & P
Operator 12,Well 6233,MBH,4700.0,1.0,153,90,3,2003100.0,19619.0476190476,2008-07-06,1580.37475345168,1410.77142230988,1112.22331799255,956.015779092702,852.955840455841,P & P,48.1090392465259,-102.244066398401,,660.0,296.39,762.428225042748,961.2258063258447,1114.5592072548463,1375.7304187403506,1759.5479811203008,4288.189805825246,4700.0,3340.0,P & P
Operator 12,Well 6234,MBH,5024.0,1.0,152,89,6,2066450.0,20079.8571428571,2008-04-27,459.368836291913,360.870041639272,299.879465264081,254.481700635547,222.852290159982,P & P,48.0219339168448,-102.12655500899,,660.0,84.5,229.0257869258197,249.92331694639054,294.43471752284256,367.5481557817088,447.87850259176065,4322.286726570346,5024.0,3340.0,P & P
Operator 41,Well 6235,MBH,5818.0,1.0,156,93,36,2295820.0,30478.0,2008-05-27,130.637738330046,118.463730002192,106.98553583169,99.0466798159106,94.5595003287311,P & P,48.2842071964937,-102.56964786686,,660.0,24.89,70.98304532055376,105.71769110014107,113.97657342286325,130.18705425431483,146.43685142915834,3163.739090491502,5818.0,3340.0,P & P
Operator 4,Well 6236,MBH,9432.0,10.0,153,91,18,1244000.0,0.0,2008-05-16,657.166337935569,596.964716195485,486.746657900504,426.766016509606,393.6828840675,Sleeves,48.0791911475982,-102.438174217447,,510.0718,138.5,367.741389912252,442.4155891713104,495.2375201567566,598.6031072875279,742.2433099410366,inf,943.2,4244.0,Sleeves
Operator 18,Well 6237,MBH,9357.0,1.0,156,90,16,0.0,0.0,2008-01-01,408.481262327416,328.851632697787,284.938636861714,263.583899481335,249.479509094894,No Data,48.3296416042797,-102.247146000672,,660.0,92.02,248.52397173098572,279.8993702908708,305.0275796482748,349.1113107025474,408.0035006302785,,9357.0,565.0,No Data
Operator 50,Well 6238,MBH,4922.0,9.0,154,92,15,1516764.0,13765.0,2009-04-07,333.136094674556,304.85426254657,256.141792680254,234.169771349259,218.384286653517,Sleeves,48.1665301705122,-102.502769840286,,660.0,75.83,206.45542779694128,244.89461453415518,270.8042887942182,313.5956365095512,378.12683260874593,4627.975880857246,546.8888888888889,4244.0,Sleeves
Operator 12,Well 6239,MBH,4650.0,14.0,153,90,14,2031200.0,19866.6666666667,2006-06-09,634.648257725181,542.724085031777,484.615384615385,429.297245963913,388.787530133684,P & P,48.0674450055742,-102.208340616323,,660.0,146.37,387.7443135474857,436.8944742255298,498.19180942745686,595.9638015586745,674.5708183204838,4294.147651006704,332.14285714285717,3340.0,P & P
Operator 12,Well 6240,MBH,5406.0,9.0,152,89,5,2234172.0,23779.0,2010-10-03,157.297830374753,138.494411571335,119.099276791584,101.479289940828,89.2532325224633,P & P,48.0082930899257,-102.092114846903,,660.0,34.1,95.9823000817595,99.76442436284613,116.79216077321101,145.036414700298,171.29389220661113,3946.138357374153,600.6666666666666,3340.0,P & P
Operator 18,Well 6241,MBH,9857.0,1.0,156,94,10,693000.0,10290.0,2008-01-01,88.034188034188,72.7043611658996,64.2504930966469,57.1590328000584,52.5147928994083,No Data,48.3426038314175,-102.751298643776,,660.0,20.26,58.27615402354178,58.58682100722353,65.5673311648775,77.90642874099296,89.71414079944184,2828.571428571429,9857.0,565.0,No Data
Operator 12,Well 6242,MBH,4595.0,1.0,152,91,13,1960275.0,19255.1666666667,2008-06-10,890.828402366864,860.464606618453,771.679815910585,697.023157279567,636.217948717949,P & P,47.9909504908364,-102.277182988891,,660.0,241.25,625.9287496066378,716.2161251344727,811.1406645893751,952.0729779293929,1071.2805015276415,4275.816014749281,4595.0,3340.0,P & P
Operator 12,Well 6243,MBH,4899.0,8.0,153,90,32,417848.0,2934.0,2009-06-18,553.714661406969,458.284023668639,416.946088099934,389.133610928483,370.104646066184,P & P,48.0365580531633,-102.287079534373,,660.0,140.2,372.06614322688375,415.825743024845,451.32760577464984,512.2083063181461,569.2700548187457,5981.464212678937,612.375,3340.0,P & P
Operator 12,Well 6244,MBH,4483.0,8.0,152,90,19,1681844.0,20285.0,2009-08-16,711.90006574622,618.551391628315,529.470742932281,473.635765943458,425.246548323471,P & P,47.9642094436264,-102.242441535491,,660.0,160.49,423.52206973764754,478.0197944593077,549.9566437953554,651.5279173802118,769.1818822082412,3482.250332758196,560.375,3340.0,P & P
